timestamp,datetime,open,high,low,close,volume,candle_type
1778125500,2026-05-07 09:15:00,2437.5,2438.199951171875,2423.89990234375,2426.10009765625,0,bearish
1778125800,2026-05-07 09:20:00,2426.0,2427.300048828125,2415.199951171875,2416.39990234375,82406,bearish
1778126100,2026-05-07 09:25:00,2417.39990234375,2417.39990234375,2406.699951171875,2408.0,110186,bearish
1778126400,2026-05-07 09:30:00,2407.10009765625,2414.199951171875,2404.89990234375,2408.10009765625,134586,bullish
1778126700,2026-05-07 09:35:00,2407.699951171875,2411.199951171875,2403.699951171875,2410.800048828125,82645,bullish
1778127000,2026-05-07 09:40:00,2410.5,2417.699951171875,2410.10009765625,2415.10009765625,62346,bullish
1778127300,2026-05-07 09:45:00,2415.10009765625,2416.0,2413.60009765625,2414.0,250594,bearish
1778127600,2026-05-07 09:50:00,2413.10009765625,2413.39990234375,2410.10009765625,2411.10009765625,54548,bearish
1778127900,2026-05-07 09:55:00,2411.0,2417.199951171875,2411.0,2414.60009765625,56915,bullish
1778128200,2026-05-07 10:00:00,2414.60009765625,2416.699951171875,2414.5,2416.60009765625,26799,bullish
1778128500,2026-05-07 10:05:00,2417.0,2417.0,2412.0,2413.0,31496,bearish
1778128800,2026-05-07 10:10:00,2413.10009765625,2413.800048828125,2411.0,2411.60009765625,29738,bearish
1778129100,2026-05-07 10:15:00,2411.60009765625,2414.39990234375,2411.0,2413.699951171875,27773,bullish
1778129400,2026-05-07 10:20:00,2413.60009765625,2415.60009765625,2413.5,2414.10009765625,19536,bullish
1778129700,2026-05-07 10:25:00,2414.10009765625,2414.10009765625,2411.0,2411.199951171875,27812,bearish
1778130000,2026-05-07 10:30:00,2411.300048828125,2415.0,2411.10009765625,2414.800048828125,29459,bullish
1778130300,2026-05-07 10:35:00,2414.699951171875,2415.60009765625,2412.60009765625,2414.699951171875,340213,doji
1778130600,2026-05-07 10:40:00,2414.699951171875,2414.800048828125,2411.39990234375,2412.0,23449,bearish
1778130900,2026-05-07 10:45:00,2412.0,2413.0,2410.699951171875,2412.800048828125,45519,bullish
1778131200,2026-05-07 10:50:00,2412.60009765625,2412.89990234375,2408.0,2412.89990234375,52327,bullish
1778131500,2026-05-07 10:55:00,2412.89990234375,2413.39990234375,2411.5,2412.5,15961,bearish
1778131800,2026-05-07 11:00:00,2412.10009765625,2412.39990234375,2408.39990234375,2410.5,26390,bearish
1778132100,2026-05-07 11:05:00,2410.39990234375,2410.60009765625,2408.0,2408.300048828125,22898,bearish
1778132400,2026-05-07 11:10:00,2408.199951171875,2408.300048828125,2405.5,2408.300048828125,38225,bullish
1778132700,2026-05-07 11:15:00,2407.89990234375,2408.89990234375,2406.60009765625,2407.0,75385,bearish
1778133000,2026-05-07 11:20:00,2405.89990234375,2406.0,2404.0,2404.89990234375,260985,bearish
1778133300,2026-05-07 11:25:00,2405.0,2405.0,2401.5,2404.300048828125,46862,bearish
1778133600,2026-05-07 11:30:00,2404.800048828125,2407.89990234375,2403.10009765625,2405.800048828125,35276,bullish
1778133900,2026-05-07 11:35:00,2405.800048828125,2406.89990234375,2404.5,2405.199951171875,19616,bearish
1778134200,2026-05-07 11:40:00,2405.699951171875,2405.699951171875,2402.0,2402.10009765625,35875,bearish
1778134500,2026-05-07 11:45:00,2401.60009765625,2404.0,2400.89990234375,2403.60009765625,54332,bullish
1778134800,2026-05-07 11:50:00,2403.60009765625,2404.699951171875,2402.300048828125,2404.199951171875,38488,bullish
1778135100,2026-05-07 11:55:00,2404.300048828125,2407.0,2403.89990234375,2406.199951171875,22091,bullish
1778135400,2026-05-07 12:00:00,2406.39990234375,2409.89990234375,2405.699951171875,2406.39990234375,195842,doji
