timestamp,datetime,open,high,low,close,volume,candle_type
1778125500,2026-05-07 03:45:00+00:00,2437.5,2438.199951171875,2430.5,2436.5,0,bearish
1778125560,2026-05-07 03:46:00+00:00,2437.39990234375,2437.89990234375,2430.10009765625,2432.89990234375,37722,bearish
1778125620,2026-05-07 03:47:00+00:00,2432.800048828125,2433.5,2426.39990234375,2426.39990234375,20727,bearish
1778125680,2026-05-07 03:48:00+00:00,2427.39990234375,2427.60009765625,2425.0,2426.5,21562,bearish
1778125740,2026-05-07 03:49:00+00:00,2426.89990234375,2427.0,2423.89990234375,2426.10009765625,24489,bearish
1778125800,2026-05-07 03:50:00+00:00,2426.0,2427.300048828125,2423.5,2423.5,10398,bearish
1778125860,2026-05-07 03:51:00+00:00,2423.89990234375,2423.89990234375,2421.5,2421.5,15509,bearish
1778125920,2026-05-07 03:52:00+00:00,2419.10009765625,2419.10009765625,2416.199951171875,2417.699951171875,24298,bearish
1778125980,2026-05-07 03:53:00+00:00,2417.699951171875,2417.699951171875,2415.199951171875,2417.5,12929,bearish
1778126040,2026-05-07 03:54:00+00:00,2417.89990234375,2418.199951171875,2415.60009765625,2416.39990234375,19272,bearish
1778126100,2026-05-07 03:55:00+00:00,2417.39990234375,2417.39990234375,2412.10009765625,2412.10009765625,24652,bearish
1778126160,2026-05-07 03:56:00+00:00,2412.800048828125,2415.0,2412.699951171875,2413.800048828125,16204,bullish
1778126220,2026-05-07 03:57:00+00:00,2413.800048828125,2414.800048828125,2413.0,2414.0,15953,bullish
1778126280,2026-05-07 03:58:00+00:00,2413.89990234375,2415.5,2413.199951171875,2413.199951171875,15970,bearish
1778126340,2026-05-07 03:59:00+00:00,2413.89990234375,2413.89990234375,2406.699951171875,2408.0,37407,bearish
1778126400,2026-05-07 04:00:00+00:00,2407.10009765625,2408.199951171875,2404.89990234375,2407.0,70372,bearish
1778126460,2026-05-07 04:01:00+00:00,2407.5,2414.199951171875,2407.10009765625,2414.199951171875,16027,bullish
1778126520,2026-05-07 04:02:00+00:00,2413.300048828125,2413.89990234375,2409.800048828125,2410.39990234375,13577,bearish
1778126580,2026-05-07 04:03:00+00:00,2410.60009765625,2410.800048828125,2407.10009765625,2407.300048828125,17615,bearish
1778126640,2026-05-07 04:04:00+00:00,2407.300048828125,2408.39990234375,2405.39990234375,2408.10009765625,16995,bullish
1778126700,2026-05-07 04:05:00+00:00,2407.699951171875,2408.199951171875,2403.699951171875,2407.800048828125,28908,bullish
1778126760,2026-05-07 04:06:00+00:00,2407.300048828125,2408.0,2405.0,2406.10009765625,8834,bearish
1778126820,2026-05-07 04:07:00+00:00,2406.5,2411.199951171875,2406.10009765625,2410.10009765625,18775,bullish
1778126880,2026-05-07 04:08:00+00:00,2410.39990234375,2411.0,2409.10009765625,2410.10009765625,20065,bearish
1778126940,2026-05-07 04:09:00+00:00,2410.0,2410.800048828125,2409.300048828125,2410.800048828125,6063,bullish
1778127000,2026-05-07 04:10:00+00:00,2410.5,2413.0,2410.10009765625,2413.0,10964,bullish
1778127060,2026-05-07 04:11:00+00:00,2413.0,2414.300048828125,2413.0,2414.300048828125,7823,bullish
1778127120,2026-05-07 04:12:00+00:00,2416.199951171875,2417.0,2416.10009765625,2416.800048828125,19151,bullish
1778127180,2026-05-07 04:13:00+00:00,2416.800048828125,2417.0,2415.199951171875,2416.0,9458,bearish
1778127240,2026-05-07 04:14:00+00:00,2416.0,2417.699951171875,2415.10009765625,2415.10009765625,14950,bearish
1778127300,2026-05-07 04:15:00+00:00,2415.10009765625,2415.199951171875,2414.10009765625,2415.10009765625,219679,doji
1778127360,2026-05-07 04:16:00+00:00,2415.10009765625,2416.0,2414.10009765625,2414.10009765625,9980,bearish
1778127420,2026-05-07 04:17:00+00:00,2414.699951171875,2414.699951171875,2413.60009765625,2413.699951171875,5386,bearish
1778127480,2026-05-07 04:18:00+00:00,2413.800048828125,2415.89990234375,2413.800048828125,2414.199951171875,11701,bullish
1778127540,2026-05-07 04:19:00+00:00,2414.199951171875,2415.0,2414.0,2414.0,3848,bearish
1778127600,2026-05-07 04:20:00+00:00,2413.10009765625,2413.39990234375,2412.0,2412.89990234375,14729,bearish
1778127660,2026-05-07 04:21:00+00:00,2413.0,2413.39990234375,2412.10009765625,2412.10009765625,5573,bearish
1778127720,2026-05-07 04:22:00+00:00,2411.800048828125,2412.199951171875,2410.199951171875,2410.199951171875,5761,bearish
1778127780,2026-05-07 04:23:00+00:00,2410.10009765625,2411.39990234375,2410.10009765625,2411.300048828125,6038,bullish
1778127840,2026-05-07 04:24:00+00:00,2411.0,2411.10009765625,2410.199951171875,2411.10009765625,22447,bullish
1778127900,2026-05-07 04:25:00+00:00,2411.0,2415.89990234375,2411.0,2415.800048828125,14232,bullish
1778127960,2026-05-07 04:26:00+00:00,2415.89990234375,2416.800048828125,2415.60009765625,2416.800048828125,7877,bullish
1778128020,2026-05-07 04:27:00+00:00,2416.300048828125,2416.89990234375,2415.300048828125,2416.199951171875,16318,bearish
1778128080,2026-05-07 04:28:00+00:00,2416.5,2417.199951171875,2416.300048828125,2417.199951171875,2277,bullish
1778128140,2026-05-07 04:29:00+00:00,2417.0,2417.10009765625,2413.39990234375,2414.60009765625,16211,bearish
1778128200,2026-05-07 04:30:00+00:00,2414.60009765625,2415.300048828125,2414.5,2415.199951171875,4064,bullish
1778128260,2026-05-07 04:31:00+00:00,2415.199951171875,2416.39990234375,2415.10009765625,2415.199951171875,7476,doji
1778128320,2026-05-07 04:32:00+00:00,2415.300048828125,2416.10009765625,2415.199951171875,2415.5,3973,bullish
1778128380,2026-05-07 04:33:00+00:00,2415.0,2415.60009765625,2414.89990234375,2415.60009765625,5696,bullish
1778128440,2026-05-07 04:34:00+00:00,2415.10009765625,2416.699951171875,2415.10009765625,2416.60009765625,5590,bullish
1778128500,2026-05-07 04:35:00+00:00,2417.0,2417.0,2415.5,2416.300048828125,6054,bearish
1778128560,2026-05-07 04:36:00+00:00,2416.300048828125,2416.5,2416.0,2416.0,7655,bearish
1778128620,2026-05-07 04:37:00+00:00,2415.5,2415.699951171875,2415.5,2415.5,3024,doji
1778128680,2026-05-07 04:38:00+00:00,2415.39990234375,2415.39990234375,2414.0,2414.89990234375,10366,bearish
1778128740,2026-05-07 04:39:00+00:00,2414.199951171875,2414.199951171875,2412.0,2413.0,4397,bearish
1778128800,2026-05-07 04:40:00+00:00,2413.10009765625,2413.800048828125,2412.5,2412.5,5244,bearish
1778128860,2026-05-07 04:41:00+00:00,2412.699951171875,2413.0,2411.199951171875,2411.199951171875,5247,bearish
1778128920,2026-05-07 04:42:00+00:00,2411.699951171875,2411.699951171875,2411.0,2411.60009765625,10243,bearish
1778128980,2026-05-07 04:43:00+00:00,2411.10009765625,2412.300048828125,2411.10009765625,2412.300048828125,5173,bullish
1778129040,2026-05-07 04:44:00+00:00,2412.0,2412.5,2411.60009765625,2411.60009765625,3831,bearish
1778129100,2026-05-07 04:45:00+00:00,2411.60009765625,2411.800048828125,2411.0,2411.0,6324,bearish
1778129160,2026-05-07 04:46:00+00:00,2411.39990234375,2411.800048828125,2411.0,2411.800048828125,5234,bullish
1778129220,2026-05-07 04:47:00+00:00,2411.800048828125,2412.89990234375,2411.39990234375,2412.89990234375,4892,bullish
1778129280,2026-05-07 04:48:00+00:00,2413.39990234375,2414.39990234375,2413.39990234375,2413.39990234375,7610,doji
1778129340,2026-05-07 04:49:00+00:00,2413.800048828125,2414.10009765625,2413.0,2413.699951171875,3713,bearish
1778129400,2026-05-07 04:50:00+00:00,2413.60009765625,2415.60009765625,2413.5,2415.5,3783,bullish
1778129460,2026-05-07 04:51:00+00:00,2415.300048828125,2415.300048828125,2414.39990234375,2414.5,3022,bearish
1778129520,2026-05-07 04:52:00+00:00,2414.800048828125,2415.300048828125,2414.10009765625,2414.699951171875,4713,bearish
1778129580,2026-05-07 04:53:00+00:00,2414.800048828125,2414.800048828125,2413.699951171875,2414.5,5542,bearish
1778129640,2026-05-07 04:54:00+00:00,2414.39990234375,2414.60009765625,2413.5,2414.10009765625,2476,bearish
1778129700,2026-05-07 04:55:00+00:00,2414.10009765625,2414.10009765625,2413.10009765625,2414.10009765625,2951,doji
1778129760,2026-05-07 04:56:00+00:00,2413.89990234375,2414.10009765625,2413.5,2414.0,4547,bullish
1778129820,2026-05-07 04:57:00+00:00,2413.0,2413.89990234375,2412.300048828125,2412.300048828125,6086,bearish
1778129880,2026-05-07 04:58:00+00:00,2413.300048828125,2413.300048828125,2411.10009765625,2411.10009765625,5726,bearish
1778129940,2026-05-07 04:59:00+00:00,2411.10009765625,2411.5,2411.0,2411.199951171875,8502,bullish
1778130000,2026-05-07 05:00:00+00:00,2411.300048828125,2412.800048828125,2411.10009765625,2412.5,8803,bullish
1778130060,2026-05-07 05:01:00+00:00,2412.5,2412.5,2411.60009765625,2411.699951171875,5354,bearish
